"global_step","251221_A2C - train/final_recall","251221_A2C - train/final_recall__MIN","251221_A2C - train/final_recall__MAX","251221_A2C - _step","251221_A2C - _step__MIN","251221_A2C - _step__MAX"
"551500","0.2761024236679077","0.2761024236679077","0.2761024236679077","1102","1102","1102"
"552000","0.2869108021259308","0.2869108021259308","0.2869108021259308","1103","1103","1103"
"552500","0.05452830344438553","0.05452830344438553","0.05452830344438553","1104","1104","1104"
"553000","0.12747035920619965","0.12747035920619965","0.12747035920619965","1105","1105","1105"
"553500","0.23091807961463928","0.23091807961463928","0.23091807961463928","1106","1106","1106"
"554000","0.16522149741649628","0.16522149741649628","0.16522149741649628","1107","1107","1107"
"554500","0.1404215395450592","0.1404215395450592","0.1404215395450592","1108","1108","1108"
"555000","0.17206498980522156","0.17206498980522156","0.17206498980522156","1109","1109","1109"
"555500","0.5294438600540161","0.5294438600540161","0.5294438600540161","1110","1110","1110"
"556000","0.2779894173145294","0.2779894173145294","0.2779894173145294","1111","1111","1111"
"556500","0.29769355058670044","0.29769355058670044","0.29769355058670044","1112","1112","1112"
"557000","0.30489352345466614","0.30489352345466614","0.30489352345466614","1113","1113","1113"
"557500","0.28631722927093506","0.28631722927093506","0.28631722927093506","1114","1114","1114"
"558000","0.1477852314710617","0.1477852314710617","0.1477852314710617","1115","1115","1115"
"558500","0.17317043244838715","0.17317043244838715","0.17317043244838715","1116","1116","1116"
"559000","0.10691921412944794","0.10691921412944794","0.10691921412944794","1117","1117","1117"
"559500","0.3226403594017029","0.3226403594017029","0.3226403594017029","1118","1118","1118"
"560000","0.14017769694328308","0.14017769694328308","0.14017769694328308","1119","1119","1119"
"560500","0.140251025557518","0.140251025557518","0.140251025557518","1120","1120","1120"
"561000","0.21316306293010712","0.21316306293010712","0.21316306293010712","1121","1121","1121"
"561500","0.1475013643503189","0.1475013643503189","0.1475013643503189","1122","1122","1122"
"562000","0.2827732264995575","0.2827732264995575","0.2827732264995575","1123","1123","1123"
"562500","0.21424362063407898","0.21424362063407898","0.21424362063407898","1124","1124","1124"
"563000","0.2758179306983948","0.2758179306983948","0.2758179306983948","1125","1125","1125"
"563500","0.20371852815151215","0.20371852815151215","0.20371852815151215","1126","1126","1126"
"564000","0.12812171876430511","0.12812171876430511","0.12812171876430511","1127","1127","1127"
"564500","0.28046122193336487","0.28046122193336487","0.28046122193336487","1128","1128","1128"
"565000","0.20359210669994354","0.20359210669994354","0.20359210669994354","1129","1129","1129"
"565500","0.19151617586612701","0.19151617586612701","0.19151617586612701","1130","1130","1130"
"566000","0.14241094887256622","0.14241094887256622","0.14241094887256622","1131","1131","1131"
"566500","0.18270663917064667","0.18270663917064667","0.18270663917064667","1132","1132","1132"
"567000","0.25892937183380127","0.25892937183380127","0.25892937183380127","1133","1133","1133"
"567500","0.2472110092639923","0.2472110092639923","0.2472110092639923","1134","1134","1134"
"568000","0.2126719057559967","0.2126719057559967","0.2126719057559967","1135","1135","1135"
"568500","0.18161341547966003","0.18161341547966003","0.18161341547966003","1136","1136","1136"
"569000","0.15316234529018402","0.15316234529018402","0.15316234529018402","1137","1137","1137"
"569500","0.18050497770309448","0.18050497770309448","0.18050497770309448","1138","1138","1138"
"570000","0.34426552057266235","0.34426552057266235","0.34426552057266235","1139","1139","1139"
"570500","0.25552764534950256","0.25552764534950256","0.25552764534950256","1140","1140","1140"
"571000","0.23091807961463928","0.23091807961463928","0.23091807961463928","1141","1141","1141"
"571500","0.1512564867734909","0.1512564867734909","0.1512564867734909","1142","1142","1142"
"572000","0.13623946905136108","0.13623946905136108","0.13623946905136108","1143","1143","1143"
"572500","0.047735847532749176","0.047735847532749176","0.047735847532749176","1144","1144","1144"
"573000","0.2863939702510834","0.2863939702510834","0.2863939702510834","1145","1145","1145"
"573500","0.28350213170051575","0.28350213170051575","0.28350213170051575","1146","1146","1146"
"574000","0.2525080740451813","0.2525080740451813","0.2525080740451813","1147","1147","1147"
"574500","0.28393569588661194","0.28393569588661194","0.28393569588661194","1148","1148","1148"
"575000","0.19117186963558197","0.19117186963558197","0.19117186963558197","1149","1149","1149"
"575500","0.17289303243160248","0.17289303243160248","0.17289303243160248","1150","1150","1150"
"576000","0.20550097525119781","0.20550097525119781","0.20550097525119781","1151","1151","1151"
"576500","0.213359534740448","0.213359534740448","0.213359534740448","1152","1152","1152"
"577000","0.22802510857582092","0.22802510857582092","0.22802510857582092","1153","1153","1153"
"577500","0.25784754753112793","0.25784754753112793","0.25784754753112793","1154","1154","1154"
"578000","0.19638295471668243","0.19638295471668243","0.19638295471668243","1155","1155","1155"
"578500","0.2249629944562912","0.2249629944562912","0.2249629944562912","1156","1156","1156"
"579000","0.28328531980514526","0.28328531980514526","0.28328531980514526","1157","1157","1157"
"579500","0.25611916184425354","0.25611916184425354","0.25611916184425354","1158","1158","1158"
"580000","0.255659818649292","0.255659818649292","0.255659818649292","1159","1159","1159"
"580500","0.3534669876098633","0.3534669876098633","0.3534669876098633","1160","1160","1160"
"581000","0.17458690702915192","0.17458690702915192","0.17458690702915192","1161","1161","1161"
"581500","0.1549765169620514","0.1549765169620514","0.1549765169620514","1162","1162","1162"
"582000","0.29008859395980835","0.29008859395980835","0.29008859395980835","1163","1163","1163"
"582500","0.2969187796115875","0.2969187796115875","0.2969187796115875","1164","1164","1164"
"583000","0.14907802641391754","0.14907802641391754","0.14907802641391754","1165","1165","1165"
"583500","0.19784194231033325","0.19784194231033325","0.19784194231033325","1166","1166","1166"
"584000","0.13464602828025818","0.13464602828025818","0.13464602828025818","1167","1167","1167"
"584500","0.24671632051467896","0.24671632051467896","0.24671632051467896","1168","1168","1168"
"585000","0.14765669405460358","0.14765669405460358","0.14765669405460358","1169","1169","1169"
"585500","0.28685441613197327","0.28685441613197327","0.28685441613197327","1170","1170","1170"
"586000","0.21844103932380676","0.21844103932380676","0.21844103932380676","1171","1171","1171"
"586500","0.17300409078598022","0.17300409078598022","0.17300409078598022","1172","1172","1172"
"587000","0.3465791940689087","0.3465791940689087","0.3465791940689087","1173","1173","1173"
"587500","0.20304131507873535","0.20304131507873535","0.20304131507873535","1174","1174","1174"
"588000","0.23712456226348877","0.23712456226348877","0.23712456226348877","1175","1175","1175"
"588500","0.2810313105583191","0.2810313105583191","0.2810313105583191","1176","1176","1176"
"589000","0.5324427485466003","0.5324427485466003","0.5324427485466003","1177","1177","1177"
"589500","0.20977742969989777","0.20977742969989777","0.20977742969989777","1178","1178","1178"
"590000","0.13760527968406677","0.13760527968406677","0.13760527968406677","1179","1179","1179"
"590500","0.25755295157432556","0.25755295157432556","0.25755295157432556","1180","1180","1180"
"591000","0.1918223798274994","0.1918223798274994","0.1918223798274994","1181","1181","1181"
"591500","0.09875229746103287","0.09875229746103287","0.09875229746103287","1182","1182","1182"
"592000","0.34608620405197144","0.34608620405197144","0.34608620405197144","1183","1183","1183"
"592500","0.16466876864433289","0.16466876864433289","0.16466876864433289","1184","1184","1184"
"593000","0.13664484024047852","0.13664484024047852","0.13664484024047852","1185","1185","1185"
"593500","0.21296660602092743","0.21296660602092743","0.21296660602092743","1186","1186","1186"
"594000","0.1654766947031021","0.1654766947031021","0.1654766947031021","1187","1187","1187"
"594500","0.17572647333145142","0.17572647333145142","0.17572647333145142","1188","1188","1188"
"595000","0.3209267258644104","0.3209267258644104","0.3209267258644104","1189","1189","1189"
"595500","0.30295106768608093","0.30295106768608093","0.30295106768608093","1190","1190","1190"
"596000","0.2827090919017792","0.2827090919017792","0.2827090919017792","1191","1191","1191"
"596500","0.1746731996536255","0.1746731996536255","0.1746731996536255","1192","1192","1192"
"597000","0.19846034049987793","0.19846034049987793","0.19846034049987793","1193","1193","1193"
"597500","0.2718604803085327","0.2718604803085327","0.2718604803085327","1194","1194","1194"
"598000","0.2501286268234253","0.2501286268234253","0.2501286268234253","1195","1195","1195"
"598500","0.10029983520507812","0.10029983520507812","0.10029983520507812","1196","1196","1196"
"599000","0.2712332308292389","0.2712332308292389","0.2712332308292389","1197","1197","1197"
"599500","0.28663012385368347","0.28663012385368347","0.28663012385368347","1198","1198","1198"
"600000","0.2195548415184021","0.2195548415184021","0.2195548415184021","1199","1199","1199"
"600500","0.24291250109672546","0.24291250109672546","0.24291250109672546","1200","1200","1200"
"601000","0.2504716217517853","0.2504716217517853","0.2504716217517853","1201","1201","1201"
"601500","0.17675991356372833","0.17675991356372833","0.17675991356372833","1202","1202","1202"
"602000","0.1955498456954956","0.1955498456954956","0.1955498456954956","1203","1203","1203"
"602500","0.2383873015642166","0.2383873015642166","0.2383873015642166","1204","1204","1204"
"603000","0.1836005002260208","0.1836005002260208","0.1836005002260208","1205","1205","1205"
"603500","0.17966504395008087","0.17966504395008087","0.17966504395008087","1206","1206","1206"
"604000","0.21694622933864594","0.21694622933864594","0.21694622933864594","1207","1207","1207"
"604500","0.2365833818912506","0.2365833818912506","0.2365833818912506","1208","1208","1208"
"605000","0.09488344937562943","0.09488344937562943","0.09488344937562943","1209","1209","1209"
"605500","0.28728049993515015","0.28728049993515015","0.28728049993515015","1210","1210","1210"
"606000","0.04509434103965759","0.04509434103965759","0.04509434103965759","1211","1211","1211"
"606500","0.16037854552268982","0.16037854552268982","0.16037854552268982","1212","1212","1212"
"607000","0.2628277540206909","0.2628277540206909","0.2628277540206909","1213","1213","1213"
"607500","0.30770960450172424","0.30770960450172424","0.30770960450172424","1214","1214","1214"
"608000","0.22152143716812134","0.22152143716812134","0.22152143716812134","1215","1215","1215"
"608500","0.22886376082897186","0.22886376082897186","0.22886376082897186","1216","1216","1216"
"609000","0.06273584812879562","0.06273584812879562","0.06273584812879562","1217","1217","1217"
"609500","0.2902155816555023","0.2902155816555023","0.2902155816555023","1218","1218","1218"
"610000","0.2973359525203705","0.2973359525203705","0.2973359525203705","1219","1219","1219"
"610500","0.14180520176887512","0.14180520176887512","0.14180520176887512","1220","1220","1220"
"611000","0.20807652175426483","0.20807652175426483","0.20807652175426483","1221","1221","1221"
"611500","0.19428366422653198","0.19428366422653198","0.19428366422653198","1222","1222","1222"
"612000","0.15615937113761902","0.15615937113761902","0.15615937113761902","1223","1223","1223"
"612500","0.1576639711856842","0.1576639711856842","0.1576639711856842","1224","1224","1224"
"613000","0.18731625378131866","0.18731625378131866","0.18731625378131866","1225","1225","1225"
"613500","0.16536873579025269","0.16536873579025269","0.16536873579025269","1226","1226","1226"
"614000","0.159479022026062","0.159479022026062","0.159479022026062","1227","1227","1227"
