"global_step","251221_A2C - train/final_feat_cross","251221_A2C - train/final_feat_cross__MIN","251221_A2C - train/final_feat_cross__MAX","251221_A2C - _step","251221_A2C - _step__MIN","251221_A2C - _step__MAX"
"183500","2.15248441696167","2.15248441696167","2.15248441696167","366","366","366"
"184000","1.2394139766693115","1.2394139766693115","1.2394139766693115","367","367","367"
"184500","2.140803337097168","2.140803337097168","2.140803337097168","368","368","368"
"185000","2.0220022201538086","2.0220022201538086","2.0220022201538086","369","369","369"
"185500","2.322528839111328","2.322528839111328","2.322528839111328","370","370","370"
"186000","2.1396443843841553","2.1396443843841553","2.1396443843841553","371","371","371"
"186500","1.3192102909088135","1.3192102909088135","1.3192102909088135","372","372","372"
"187000","1.1863486766815186","1.1863486766815186","1.1863486766815186","373","373","373"
"187500","2.3511266708374023","2.3511266708374023","2.3511266708374023","374","374","374"
"188000","2.011809825897217","2.011809825897217","2.011809825897217","375","375","375"
"188500","2.1974942684173584","2.1974942684173584","2.1974942684173584","376","376","376"
"189000","2.2391138076782227","2.2391138076782227","2.2391138076782227","377","377","377"
"189500","1.9579665660858154","1.9579665660858154","1.9579665660858154","378","378","378"
"190000","2.197384834289551","2.197384834289551","2.197384834289551","379","379","379"
"190500","2.0550007820129395","2.0550007820129395","2.0550007820129395","380","380","380"
"191000","1.9974896907806396","1.9974896907806396","1.9974896907806396","381","381","381"
"191500","2.1776182651519775","2.1776182651519775","2.1776182651519775","382","382","382"
"192000","2.322730779647827","2.322730779647827","2.322730779647827","383","383","383"
"192500","2.1457560062408447","2.1457560062408447","2.1457560062408447","384","384","384"
"193000","2.1549525260925293","2.1549525260925293","2.1549525260925293","385","385","385"
"193500","2.153367042541504","2.153367042541504","2.153367042541504","386","386","386"
"194000","2.03936767578125","2.03936767578125","2.03936767578125","387","387","387"
"194500","2.182300090789795","2.182300090789795","2.182300090789795","388","388","388"
"195000","2.459486484527588","2.459486484527588","2.459486484527588","389","389","389"
"195500","2.063645839691162","2.063645839691162","2.063645839691162","390","390","390"
"196000","2.128559112548828","2.128559112548828","2.128559112548828","391","391","391"
"196500","2.181330442428589","2.181330442428589","2.181330442428589","392","392","392"
"197000","2.1869957447052","2.1869957447052","2.1869957447052","393","393","393"
"197500","1.920254111289978","1.920254111289978","1.920254111289978","394","394","394"
"198000","1.8131170272827148","1.8131170272827148","1.8131170272827148","395","395","395"
"198500","2.070450782775879","2.070450782775879","2.070450782775879","396","396","396"
"199000","2.391282558441162","2.391282558441162","2.391282558441162","397","397","397"
"199500","1.9114317893981934","1.9114317893981934","1.9114317893981934","398","398","398"
"200000","2.183563232421875","2.183563232421875","2.183563232421875","399","399","399"
"200500","1.7905640602111816","1.7905640602111816","1.7905640602111816","400","400","400"
"201000","1.956530213356018","1.956530213356018","1.956530213356018","401","401","401"
"201500","1.9937463998794556","1.9937463998794556","1.9937463998794556","402","402","402"
"202000","1.9553444385528564","1.9553444385528564","1.9553444385528564","403","403","403"
"202500","2.181952476501465","2.181952476501465","2.181952476501465","404","404","404"
"203000","1.9346660375595093","1.9346660375595093","1.9346660375595093","405","405","405"
"203500","1.8444478511810303","1.8444478511810303","1.8444478511810303","406","406","406"
"204000","2.113043785095215","2.113043785095215","2.113043785095215","407","407","407"
"204500","2.1232833862304688","2.1232833862304688","2.1232833862304688","408","408","408"
"205000","1.5648890733718872","1.5648890733718872","1.5648890733718872","409","409","409"
"205500","2.2487902641296387","2.2487902641296387","2.2487902641296387","410","410","410"
"206000","2.3364615440368652","2.3364615440368652","2.3364615440368652","411","411","411"
"206500","1.9009194374084473","1.9009194374084473","1.9009194374084473","412","412","412"
"207000","1.6257765293121338","1.6257765293121338","1.6257765293121338","413","413","413"
"207500","2.19088077545166","2.19088077545166","2.19088077545166","414","414","414"
"208000","2.1548662185668945","2.1548662185668945","2.1548662185668945","415","415","415"
"208500","2.13252329826355","2.13252329826355","2.13252329826355","416","416","416"
"209000","2.211530923843384","2.211530923843384","2.211530923843384","417","417","417"
"209500","2.195542812347412","2.195542812347412","2.195542812347412","418","418","418"
"210000","2.0569252967834473","2.0569252967834473","2.0569252967834473","419","419","419"
"210500","2.0467779636383057","2.0467779636383057","2.0467779636383057","420","420","420"
"211000","2.1505768299102783","2.1505768299102783","2.1505768299102783","421","421","421"
"211500","1.9975711107254028","1.9975711107254028","1.9975711107254028","422","422","422"
"212000","2.09851336479187","2.09851336479187","2.09851336479187","423","423","423"
"212500","2.1021809577941895","2.1021809577941895","2.1021809577941895","424","424","424"
"213000","2.2381560802459717","2.2381560802459717","2.2381560802459717","425","425","425"
"213500","2.3541085720062256","2.3541085720062256","2.3541085720062256","426","426","426"
"214000","2.0969152450561523","2.0969152450561523","2.0969152450561523","427","427","427"
"214500","2.312424421310425","2.312424421310425","2.312424421310425","428","428","428"
"215000","1.9441028833389282","1.9441028833389282","1.9441028833389282","429","429","429"
"215500","2.205406427383423","2.205406427383423","2.205406427383423","430","430","430"
"216000","2.00728178024292","2.00728178024292","2.00728178024292","431","431","431"
"216500","2.0506417751312256","2.0506417751312256","2.0506417751312256","432","432","432"
"217000","2.2343950271606445","2.2343950271606445","2.2343950271606445","433","433","433"
"217500","1.7778699398040771","1.7778699398040771","1.7778699398040771","434","434","434"
"218000","1.8691902160644531","1.8691902160644531","1.8691902160644531","435","435","435"
"218500","2.1785099506378174","2.1785099506378174","2.1785099506378174","436","436","436"
"219000","2.068326950073242","2.068326950073242","2.068326950073242","437","437","437"
"219500","2.33357834815979","2.33357834815979","2.33357834815979","438","438","438"
"220000","1.991531491279602","1.991531491279602","1.991531491279602","439","439","439"
"220500","2.223658323287964","2.223658323287964","2.223658323287964","440","440","440"
"221000","2.0136795043945312","2.0136795043945312","2.0136795043945312","441","441","441"
"221500","2.0374109745025635","2.0374109745025635","2.0374109745025635","442","442","442"
"222000","2.109900712966919","2.109900712966919","2.109900712966919","443","443","443"
"222500","2.059429883956909","2.059429883956909","2.059429883956909","444","444","444"
"223000","2.1534688472747803","2.1534688472747803","2.1534688472747803","445","445","445"
"223500","1.6669437885284424","1.6669437885284424","1.6669437885284424","446","446","446"
"224000","1.6428238153457642","1.6428238153457642","1.6428238153457642","447","447","447"
"224500","2.0482137203216553","2.0482137203216553","2.0482137203216553","448","448","448"
"225000","2.096635103225708","2.096635103225708","2.096635103225708","449","449","449"
"225500","1.947600245475769","1.947600245475769","1.947600245475769","450","450","450"
"226000","1.9112110137939453","1.9112110137939453","1.9112110137939453","451","451","451"
"226500","2.3877925872802734","2.3877925872802734","2.3877925872802734","452","452","452"
"227000","2.0784928798675537","2.0784928798675537","2.0784928798675537","453","453","453"
"227500","2.026250123977661","2.026250123977661","2.026250123977661","454","454","454"
"228000","2.8244717121124268","2.8244717121124268","2.8244717121124268","455","455","455"
"228500","1.9066698551177979","1.9066698551177979","1.9066698551177979","456","456","456"
"229000","2.019254446029663","2.019254446029663","2.019254446029663","457","457","457"
"229500","2.205629587173462","2.205629587173462","2.205629587173462","458","458","458"
"230000","2.086779832839966","2.086779832839966","2.086779832839966","459","459","459"
"230500","2.0466442108154297","2.0466442108154297","2.0466442108154297","460","460","460"
"231000","2.094486951828003","2.094486951828003","2.094486951828003","461","461","461"
"231500","1.8440147638320923","1.8440147638320923","1.8440147638320923","462","462","462"
"232000","1.7988895177841187","1.7988895177841187","1.7988895177841187","463","463","463"
"232500","1.87712824344635","1.87712824344635","1.87712824344635","464","464","464"
"233000","2.1352081298828125","2.1352081298828125","2.1352081298828125","465","465","465"
"233500","1.8629158735275269","1.8629158735275269","1.8629158735275269","466","466","466"
"234000","2.0252685546875","2.0252685546875","2.0252685546875","467","467","467"
"234500","1.3187870979309082","1.3187870979309082","1.3187870979309082","468","468","468"
"235000","2.0150434970855713","2.0150434970855713","2.0150434970855713","469","469","469"
"235500","1.7591629028320312","1.7591629028320312","1.7591629028320312","470","470","470"
"236000","2.271148443222046","2.271148443222046","2.271148443222046","471","471","471"
"236500","2.0258562564849854","2.0258562564849854","2.0258562564849854","472","472","472"
"237000","1.4587044715881348","1.4587044715881348","1.4587044715881348","473","473","473"
"237500","2.1045379638671875","2.1045379638671875","2.1045379638671875","474","474","474"
"238000","1.3045018911361694","1.3045018911361694","1.3045018911361694","475","475","475"
"238500","1.2348012924194336","1.2348012924194336","1.2348012924194336","476","476","476"
"239000","2.163349151611328","2.163349151611328","2.163349151611328","477","477","477"
"239500","1.9157260656356812","1.9157260656356812","1.9157260656356812","478","478","478"
"240000","2.168651580810547","2.168651580810547","2.168651580810547","479","479","479"
"240500","1.5708552598953247","1.5708552598953247","1.5708552598953247","480","480","480"
"241000","1.6270806789398193","1.6270806789398193","1.6270806789398193","481","481","481"
"241500","2.1995911598205566","2.1995911598205566","2.1995911598205566","482","482","482"
"242000","1.919884443283081","1.919884443283081","1.919884443283081","483","483","483"
"242500","1.8238368034362793","1.8238368034362793","1.8238368034362793","484","484","484"
"243000","1.872382640838623","1.872382640838623","1.872382640838623","485","485","485"
"243500","2.0489492416381836","2.0489492416381836","2.0489492416381836","486","486","486"
"244000","1.891907811164856","1.891907811164856","1.891907811164856","487","487","487"
"244500","2.1205978393554688","2.1205978393554688","2.1205978393554688","488","488","488"
"245000","2.0911028385162354","2.0911028385162354","2.0911028385162354","489","489","489"
"245500","1.8209158182144165","1.8209158182144165","1.8209158182144165","490","490","490"
"246000","2.0714285373687744","2.0714285373687744","2.0714285373687744","491","491","491"
"246500","2.009371519088745","2.009371519088745","2.009371519088745","492","492","492"
"247000","1.7360488176345825","1.7360488176345825","1.7360488176345825","493","493","493"
"247500","1.9813851118087769","1.9813851118087769","1.9813851118087769","494","494","494"
"248000","1.7690180540084839","1.7690180540084839","1.7690180540084839","495","495","495"
"248500","2.2848103046417236","2.2848103046417236","2.2848103046417236","496","496","496"
"249000","1.7648203372955322","1.7648203372955322","1.7648203372955322","497","497","497"
"249500","1.8715176582336426","1.8715176582336426","1.8715176582336426","498","498","498"
"250000","1.932106614112854","1.932106614112854","1.932106614112854","499","499","499"
"250500","2.392570734024048","2.392570734024048","2.392570734024048","500","500","500"
"251000","1.920788049697876","1.920788049697876","1.920788049697876","501","501","501"
"251500","2.050964593887329","2.050964593887329","2.050964593887329","502","502","502"
"252000","1.9998300075531006","1.9998300075531006","1.9998300075531006","503","503","503"
"252500","1.4239031076431274","1.4239031076431274","1.4239031076431274","504","504","504"
"253000","1.9132263660430908","1.9132263660430908","1.9132263660430908","505","505","505"
"253500","2.230665683746338","2.230665683746338","2.230665683746338","506","506","506"
"254000","1.9107989072799683","1.9107989072799683","1.9107989072799683","507","507","507"
"254500","2.3240296840667725","2.3240296840667725","2.3240296840667725","508","508","508"
"255000","2.012631893157959","2.012631893157959","2.012631893157959","509","509","509"
